Marker,UnorderedCall,DiplPostProb,DiplCertainty,Hap1Clade,Hap2Clade,Chrom,Pos,MissingMarkers,"{EA,EA}","{EA,Mus}","{EA,NA1}","{EA,NA2}","{EA,Vv}","{Mus,Mus}","{Mus,NA1}","{Mus,NA2}","{Mus,Vv}","{NA1,NA1}","{NA1,NA2}","{NA1,Vv}","{NA2,NA2}","{NA2,Vv}","{Vv,Vv}"
rh_chr1_93619,"{NA1,NA1}",0.4340872260172727,0.39366488501850644,NA1,NA1,chr01,89866,False,0.021795362989422775,0.017826291773884475,0.074010764981386,0.021109677772872638,0.02299696078441485,0.016275919759448067,0.044022985674613345,0.019406485188460748,0.0225056985421468,0.4340872260172727,0.05177971538474383,0.05584685060328685,0.023952824907765898,0.025487917309755467,0.14889531831052555
rh_chr1_268616,"{NA1,NA1}",0.43718708263746237,0.3969861599687097,NA1,NA1,chr01,263248,True,0.02142448145769642,0.01771389054332111,0.07424486544948417,0.021039630577642698,0.023188297025762545,0.015994138814909617,0.04352540647773677,0.019373251041564118,0.02277718886358854,0.43718708263746237,0.05144603104964916,0.05607438487573685,0.0236832888976855,0.025826500975349477,0.1465015613124108
rh_chr1_334737,"{NA1,NA1}",0.43839205527038927,0.39827720207541706,NA1,NA1,chr01,329439,True,0.021284870522772743,0.017671444706347485,0.07433109552011126,0.021013407089371904,0.02325670905610214,0.01588882219345504,0.043327706876628944,0.0193617554526193,0.02287801233984107,0.43839205527038927,0.05131178793152205,0.05613808321329357,0.02358280249037032,0.025952469101273194,0.1456089782359015
rh_chr1_443667,"{NA1,NA1}",0.4404165280606341,0.4004462800649651,NA1,NA1,chr01,438310,True,0.021057673529797205,0.017600434581756332,0.07446813628840981,0.020969167983722566,0.02336199123213152,0.015718261118775584,0.042992274772937565,0.019342488661222613,0.02303869097253512,0.4404165280606341,0.05108180020047141,0.056214731548812666,0.023420637034949034,0.026154012905474214,0.14416317110837024
rh_chr1_547952,"{NA1,NA1}",0.4424330167968057,0.40260680371086327,NA1,NA1,chr01,544389,True,0.020839132901578756,0.017530620585655268,0.07459621894444657,0.020925531011346258,0.0234568853228881,0.015555246488052088,0.04265332010988312,0.01932413027616698,0.02319012826740419,0.4424330167968057,0.05084688469451453,0.0562558402275906,0.023266223114111324,0.026344641622108523,0.14278217963744783
rh_chr1_631086,"{NA1,NA1}",0.44403669399985424,0.40432502928555814,NA1,NA1,chr01,627268,True,0.020670292172892506,0.017475896733827406,0.07469258431962336,0.02089131779095018,0.02352611533575639,0.01543004926345651,0.042380126442576486,0.019310340530782923,0.023305329892929872,0.44403669399985424,0.05065587927334786,0.05626490646053861,0.023147998285636896,0.026490021071854546,0.14172244842597226
rh_chr1_741516,"{NA1,NA1}",0.44621915398647494,0.40666337927122315,NA1,NA1,chr01,737678,True,0.02044795817516448,0.01740198143029704,0.07481540843079341,0.020844816883837058,0.0236109474834867,0.01526617744473371,0.04200425561624032,0.01929194617236202,0.023453820846504995,0.44621915398647494,0.05039073903745269,0.056245383789946264,0.02299387556191379,0.026678141568043677,0.14033539357274888
rh_chr1_1060803,"{NA1,NA1}",0.45272853731899054,0.4136377185560613,NA1,NA1,chr01,1049416,True,0.019836025832043885,0.017180747315883958,0.07512382407310647,0.020701640466697695,0.02379893164196699,0.014821118319720532,0.04086492609880731,0.0192335349871237,0.0238362282397851,0.45272853731899054,0.04957184112184719,0.05599347904911744,0.022580101673767734,0.02716915698864722,0.13655990687249417
rh_chr1_1170229,"{NA1,NA1}",0.45468262889893896,0.415731388106006,NA1,NA1,chr01,1140710,True,0.01966091444228993,0.01711791706195111,0.07520569403469181,0.020661762268145464,0.0238460475608113,0.01469575162441927,0.04051104009703308,0.019220296128119846,0.023944814149711165,0.45468262889893896,0.0493140372211776,0.05586556861751465,0.02246414642937621,0.027308392608715478,0.13550098885710415
rh_chr1_1304008,"{NA1,NA1}",0.45740390597561753,0.4186470421167331,NA1,NA1,chr01,1265000,True,0.019425528295317886,0.01703114718125032,0.07530938318757702,0.020606344240741693,0.023901722401431125,0.014528595336397967,0.040012940070736476,0.019202384576637022,0.0240873515622927,0.45740390597561753,0.0489483967371942,0.05565127736374632,0.022310386320666873,0.027491918381498823,0.13408871836889408
