Marker,UnorderedCall,DiplPostProb,DiplCertainty,Hap1Clade,Hap2Clade,Chrom,Pos,MissingMarkers,"{EA,EA}","{EA,Mus}","{EA,NA1}","{EA,NA2}","{EA,Vv}","{Mus,Mus}","{Mus,NA1}","{Mus,NA2}","{Mus,Vv}","{NA1,NA1}","{NA1,NA2}","{NA1,Vv}","{NA2,NA2}","{NA2,Vv}","{Vv,Vv}"
rh_chr1_93619,"{Vv,Vv}",0.8166821152319552,0.8035879806056663,Vv,Vv,chr01,89866,False,0.00042019935024469827,0.0004123917118013497,0.002133334879550703,0.0008520628861849011,0.01774777001856157,0.000346778968744209,0.0021699220897302427,0.0008022258775219854,0.015803787532592664,0.004545106385595753,0.03380717269190185,0.0776353929551596,0.0012793115647387536,0.025362427855716498,0.8166821152319552
rh_chr1_268616,"{Vv,Vv}",0.8233151270738782,0.8106947790077267,Vv,Vv,chr01,263248,True,0.0003350114123686865,0.0003310096851055364,0.0018748553856989937,0.0006883056451897976,0.016061685479309272,0.0002695039451186359,0.0019168850410112785,0.0006416396411048086,0.014071091206572286,0.004082557115240056,0.03429170937460189,0.07730545487663419,0.001028138915737585,0.023787025202428723,0.8233151270738782
rh_chr1_334737,"{Vv,Vv}",0.8258821027439824,0.8134451100828384,Vv,Vv,chr01,329439,True,0.00030557311652894514,0.0003036340430001196,0.0017775893834558873,0.0006284743580859639,0.015400766458655724,0.0002431154944612214,0.001821753672918127,0.0005830625748132805,0.013392130531523784,0.003907678839572563,0.034481935648092384,0.07716895798815498,0.0009347202894747071,0.023168504857279785,0.8258821027439824
rh_chr1_443667,"{Vv,Vv}",0.830171072358004,0.81804043466929,Vv,Vv,chr01,438310,False,0.00025994185012323756,0.0002601028029846802,0.0016165600876639455,0.0005304333390514282,0.014291871079529398,0.00020254000001077369,0.0016642997098017674,0.00048713296413811666,0.012253261970814243,0.003620971277167355,0.03479842209900412,0.07693079508027009,0.0007830042837665887,0.022129591097670175,0.830171072358004
rh_chr1_547952,"{Vv,Vv}",0.8344196569808142,0.8225924896223009,Vv,Vv,chr01,544389,False,0.00021923764225919375,0.0002209229276235168,0.0014597059939493373,0.00043672990860708975,0.01318539663711603,0.00016680830057845617,0.0015110094602907146,0.00039554768974568646,0.011117220773548014,0.0033431795646290258,0.035112475561975796,0.07668259956836955,0.0006379422365909807,0.021091566753902335,0.8344196569808142
rh_chr1_631086,"{Vv,Vv}",0.8402871618646484,0.8288791019978375,Vv,Vv,chr01,627268,True,0.00019273708172391164,0.0001963196875256465,0.0013475989642467634,0.0003929518933593779,0.012432117393314358,0.00014411971061495027,0.0014061825984682669,0.0003546669009842441,0.010329329652859858,0.00308393650226621,0.034320849275689604,0.07506092335748653,0.0005744387590211181,0.019876666357790847,0.8402871618646484
rh_chr1_741516,"{Vv,Vv}",0.8482892463263646,0.8374527639211049,Vv,Vv,chr01,737678,True,0.00015991349480740525,0.00016500904858259788,0.0012005703528994874,0.0003361290280101779,0.011391226818387574,0.00011645220488910555,0.0012691372675021364,0.0003019261789018099,0.009241484419755447,0.0027480371307027915,0.0333161195861809,0.07280421418875015,0.000495022957420344,0.018165510996845474,0.8482892463263646
rh_chr1_1060803,"{Vv,Vv}",0.8724064224684049,0.8632925955018624,Vv,Vv,chr01,1049416,True,7.954350309729526e-05,7.558836459707246e-05,0.0007714102292485195,0.0001682535850646705,0.008209529123025505,5.1160783977203554e-05,0.0008698925813847716,0.00014694044730263387,0.0059217461782043665,0.001842899712452334,0.030589272885614277,0.06582163495501772,0.0002965010464608079,0.012749204136147902,0.8724064224684049
rh_chr1_1170229,"{Vv,Vv}",0.8795954856240044,0.8709951631685761,Vv,Vv,chr01,1140710,False,6.247252472338369e-05,5.8717863640960186e-05,0.000668848852899642,0.000134057204106551,0.007209236776007274,3.8654223803954176e-05,0.0007766313524741942,0.00011693422758455323,0.004879571428701869,0.0016048335473374056,0.029986469464159,0.06361252147830691,0.0002533788054850465,0.011002186626764825,0.8795954856240044
rh_chr1_1304008,"{Vv,Vv}",0.9006980301460256,0.8936050322993131,Vv,Vv,chr01,1265000,True,4.3461632407307494e-05,3.960056532905955e-05,0.0005185198534307376,0.00011687118121255133,0.00593154950559134,2.5901452132813283e-05,0.0005238612844869245,0.00010232506668476965,0.003492567194257509,0.0011712022069440774,0.019539263772629992,0.057477477572936385,0.00018879523221588678,0.01013057333371505,0.9006980301460256
